168165376,151804971,166754096,1265664,0,22,0
168165376,147892352,166754544,1265664,0,22,0
168165376,148751305,166754992,1265664,0,22,0
168165376,148034300,166755440,1265664,0,22,0
168165376,150345146,166755888,1265664,0,22,0
168165376,150383225,166756336,1265664,0,22,0
168165376,148818418,166756784,1265664,0,22,0
168165376,150345146,166757232,1265664,0,22,0
168165376,149076043,166757680,1265664,0,22,0
168165376,151205014,166758128,1265664,0,22,0
168165376,149974762,166758576,1265664,0,22,0
168165376,150345146,166759024,1265664,0,22,0
168165376,150383225,166759472,1265664,0,22,0
168165376,150414418,166759920,1265664,0,22,0
168165376,147420958,166760368,1265664,0,22,0
168165376,148751305,166760816,1265664,0,22,0
168165376,151205014,166761264,1265664,0,22,0
168165376,149076043,166761712,1265664,0,22,0
168165376,150345146,166762160,1265664,0,22,0
168165376,147885054,166762608,1265664,0,22,0
168165376,150414418,166763056,1265664,0,22,0
168165376,151609036,166763504,1265664,0,22,0
168165376,149974762,166763952,1265664,1228800,22,0
168165376,150905805,166764400,1265664,1228800,22,0
168165376,151804971,166764848,1261568,1228800,22,0
168165376,149974762,166765296,1261568,1228800,22,0
168165376,150905805,166765744,1261568,1228800,22,0
168165376,147885054,166766192,1261568,1228800,22,0
168165376,148751305,166766640,1261568,1228800,22,0
168165376,150383225,166767088,1261568,1228800,22,0
168165376,151609036,166767536,1261568,1228800,22,0
168165376,147588612,166767984,1261568,1228800,22,0
168165376,150976004,166768432,1261568,1228800,22,0
